id,neo_reference_id,name,nasa_jpl_url,absolute_magnitude_h,is_potentially_hazardous_asteroid,close_approach_data,is_sentry_object,links_self,estimated_diameter_kilometers_estimated_diameter_min,estimated_diameter_kilometers_estimated_diameter_max,estimated_diameter_meters_estimated_diameter_min,estimated_diameter_meters_estimated_diameter_max,estimated_diameter_miles_estimated_diameter_min,estimated_diameter_miles_estimated_diameter_max,estimated_diameter_feet_estimated_diameter_min,estimated_diameter_feet_estimated_diameter_max,sentry_data
54165801,54165801,(2021 NU),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54165801,23.61,False,"[{'close_approach_date': '2024-11-13', 'close_approach_date_full': '2024-Nov-13 00:49', 'epoch_date_close_approach': 1731458940000, 'relative_velocity': {'kilometers_per_second': '17.0556607398', 'kilometers_per_hour': '61400.3786633362', 'miles_per_hour': '38151.8075088935'}, 'miss_distance': {'astronomical': '0.2324095932', 'lunar': '90.4073317548', 'kilometers': '34767980.110286484', 'miles': '21603821.0580381192'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54165801?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0504144434,0.1127301225,50.4144433858,112.7301224584,0.0313260731,0.0700472289,165.4017224378,369.8494949666,
54225713,54225713,(2021 WD5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54225713,22.76,False,"[{'close_approach_date': '2024-11-13', 'close_approach_date_full': '2024-Nov-13 11:34', 'epoch_date_close_approach': 1731497640000, 'relative_velocity': {'kilometers_per_second': '12.5254426995', 'kilometers_per_hour': '45091.5937181262', 'miles_per_hour': '28018.1627744657'}, 'miss_distance': {'astronomical': '0.2924736242', 'lunar': '113.7722398138', 'kilometers': '43753431.211500454', 'miles': '27187121.4712521052'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54225713?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0745684261,0.1667400697,74.5684260968,166.7400697275,0.0463346575,0.1036074439,244.6470750753,547.0474903648,
54235675,54235675,(2021 VJ50),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54235675,20.37,False,"[{'close_approach_date': '2024-11-13', 'close_approach_date_full': '2024-Nov-13 14:29', 'epoch_date_close_approach': 1731508140000, 'relative_velocity': {'kilometers_per_second': '16.9521164656', 'kilometers_per_hour': '61027.6192760707', 'miles_per_hour': '37920.1893218452'}, 'miss_distance': {'astronomical': '0.3891310999', 'lunar': '151.3719978611', 'kilometers': '58213183.695797213', 'miles': '36171995.0308710194'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54235675?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.2241583786,0.5012333723,224.1583786137,501.2333723065,0.1392855159,0.3114518818,735.4277748911,1644.466497198,
54278099,54278099,(2022 JF),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54278099,24.77,False,"[{'close_approach_date': '2024-11-13', 'close_approach_date_full': '2024-Nov-13 09:36', 'epoch_date_close_approach': 1731490560000, 'relative_velocity': {'kilometers_per_second': '21.332345187', 'kilometers_per_hour': '76796.4426731046', 'miles_per_hour': '47718.322948741'}, 'miss_distance': {'astronomical': '0.2944765827', 'lunar': '114.5513906703', 'kilometers': '44053069.536798849', 'miles': '27373308.0930041562'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54278099?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0295498293,0.0660754271,29.5498293111,66.0754270632,0.018361407,0.0410573542,96.9482619972,216.7829041261,
54327744,54327744,(2022 WN1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54327744,25.78,False,"[{'close_approach_date': '2024-11-13', 'close_approach_date_full': '2024-Nov-13 12:05', 'epoch_date_close_approach': 1731499500000, 'relative_velocity': {'kilometers_per_second': '11.8479633127', 'kilometers_per_hour': '42652.6679258874', 'miles_per_hour': '26502.7091342826'}, 'miss_distance': {'astronomical': '0.1242586157', 'lunar': '48.3366015073', 'kilometers': '18588824.237868559', 'miles': '11550559.7748377542'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54327744?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0185590173,0.0414992243,18.5590173004,41.4992242792,0.0115320351,0.0257864145,60.8891663197,136.1523149843,
54338714,54338714,(2023 AW),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54338714,25.68,False,"[{'close_approach_date': '2024-11-13', 'close_approach_date_full': '2024-Nov-13 19:17', 'epoch_date_close_approach': 1731525420000, 'relative_velocity': {'kilometers_per_second': '6.2780642079', 'kilometers_per_hour': '22601.0311486147', 'miles_per_hour': '14043.40182676'}, 'miss_distance': {'astronomical': '0.2071840375', 'lunar': '80.5945905875', 'kilometers': '30994290.708000125', 'miles': '19258959.196146725'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54338714?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0194336768,0.0434550225,19.433676839,43.4550224647,0.0120755232,0.0270016908,63.7587843204,142.5689759032,
54360101,54360101,(2023 KJ4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54360101,27.01,False,"[{'close_approach_date': '2024-11-13', 'close_approach_date_full': '2024-Nov-13 12:16', 'epoch_date_close_approach': 1731500160000, 'relative_velocity': {'kilometers_per_second': '9.8064371857', 'kilometers_per_hour': '35303.1738684533', 'miles_per_hour': '21936.0193406509'}, 'miss_distance': {'astronomical': '0.168776273', 'lunar': '65.653970197', 'kilometers': '25248570.94733851', 'miles': '15688734.490391038'}, 'orbiting_body': 'Earth'}]",True,http://api.nasa.gov/neo/rest/v1/neo/54360101?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0105330702,0.0235526609,10.5330701505,23.5526608683,0.0065449443,0.0146349404,34.5573178726,77.2725118832,http://api.nasa.gov/neo/rest/v1/neo/sentry/54360101?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC
54416724,54416724,(2023 XX12),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54416724,24.68,False,"[{'close_approach_date': '2024-11-13', 'close_approach_date_full': '2024-Nov-13 16:35', 'epoch_date_close_approach': 1731515700000, 'relative_velocity': {'kilometers_per_second': '6.8892486222', 'kilometers_per_hour': '24801.295040049', 'miles_per_hour': '15410.5602430793'}, 'miss_distance': {'astronomical': '0.2665131549', 'lunar': '103.6736172561', 'kilometers': '39869800.300020063', 'miles': '24773945.1233323494'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54416724?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0308003021,0.0688715693,30.8003021266,68.8715692826,0.0191384145,0.0427947959,101.050863229,225.9565993652,
54445618,54445618,(2024 LR),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54445618,23.14,False,"[{'close_approach_date': '2024-11-13', 'close_approach_date_full': '2024-Nov-13 04:28', 'epoch_date_close_approach': 1731472080000, 'relative_velocity': {'kilometers_per_second': '4.308884464', 'kilometers_per_hour': '15511.9840702523', 'miles_per_hour': '9638.5436574298'}, 'miss_distance': {'astronomical': '0.1724354108', 'lunar': '67.0773748012', 'kilometers': '25795970.168254996', 'miles': '16028872.5938551048'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54445618?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.06259721,0.1399716167,62.597209966,139.9716166857,0.038896091,0.0869743034,205.3714303447,459.2244788871,
54489183,54489183,(2024 TY6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54489183,24.52,False,"[{'close_approach_date': '2024-11-13', 'close_approach_date_full': '2024-Nov-13 10:39', 'epoch_date_close_approach': 1731494340000, 'relative_velocity': {'kilometers_per_second': '7.8409117307', 'kilometers_per_hour': '28227.2822303765', 'miles_per_hour': '17539.3354503137'}, 'miss_distance': {'astronomical': '0.0610131749', 'lunar': '23.7341250361', 'kilometers': '9127441.006977463', 'miles': '5671528.8494484694'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54489183?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0331554538,0.0741378485,33.1554538086,74.1378485408,0.0206018375,0.0460671091,108.7777390733,243.2344190067,
54495429,54495429,(2024 UX2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54495429,23.668,False,"[{'close_approach_date': '2024-11-13', 'close_approach_date_full': '2024-Nov-13 11:29', 'epoch_date_close_approach': 1731497340000, 'relative_velocity': {'kilometers_per_second': '11.1927761098', 'kilometers_per_hour': '40293.9939953948', 'miles_per_hour': '25037.120880083'}, 'miss_distance': {'astronomical': '0.1862306553', 'lunar': '72.4437249117', 'kilometers': '27859709.361584211', 'miles': '17311220.6653196718'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54495429?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0490856986,0.1097589589,49.0856986276,109.7589588543,0.0305004296,0.068201034,161.0423234853,360.1015825676,
54499264,54499264,(2024 VO2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54499264,27.006,False,"[{'close_approach_date': '2024-11-13', 'close_approach_date_full': '2024-Nov-13 15:09', 'epoch_date_close_approach': 1731510540000, 'relative_velocity': {'kilometers_per_second': '6.8463828857', 'kilometers_per_hour': '24646.9783886951', 'miles_per_hour': '15314.6738771311'}, 'miss_distance': {'astronomical': '0.0293072902', 'lunar': '11.4005358878', 'kilometers': '4384308.189391874', 'miles': '2724282.7822169012'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54499264?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0105524907,0.0235960865,10.5524906642,23.5960864571,0.0065570117,0.0146619238,34.6210334708,77.414984292,
54499610,54499610,(2024 VX3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54499610,28.217,False,"[{'close_approach_date': '2024-11-13', 'close_approach_date_full': '2024-Nov-13 19:43', 'epoch_date_close_approach': 1731526980000, 'relative_velocity': {'kilometers_per_second': '6.9756644742', 'kilometers_per_hour': '25112.392107102', 'miles_per_hour': '15603.8638623268'}, 'miss_distance': {'astronomical': '0.0009911224', 'lunar': '0.3855466136', 'kilometers': '148269.799949288', 'miles': '92130.5815366544'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54499610?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0060416418,0.0135095219,6.0416418498,13.509521872,0.003754101,0.0083944251,19.8216602467,44.3225797384,
54500501,54500501,(2024 WB3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54500501,24.184,False,"[{'close_approach_date': '2024-11-13', 'close_approach_date_full': '2024-Nov-13 11:26', 'epoch_date_close_approach': 1731497160000, 'relative_velocity': {'kilometers_per_second': '9.2991281503', 'kilometers_per_hour': '33476.8613409461', 'miles_per_hour': '20801.2197593229'}, 'miss_distance': {'astronomical': '0.1104229646', 'lunar': '42.9545332294', 'kilometers': '16519040.303245402', 'miles': '10264455.6753024676'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54500501?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0387039221,0.0865446008,38.7039220732,86.5446007516,0.0240494948,0.0537763051,126.9813756947,283.9389879298,
54500502,54500502,(2024 WE3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54500502,24.792,False,"[{'close_approach_date': '2024-11-13', 'close_approach_date_full': '2024-Nov-13 20:02', 'epoch_date_close_approach': 1731528120000, 'relative_velocity': {'kilometers_per_second': '33.9531072124', 'kilometers_per_hour': '122231.1859645878', 'miles_per_hour': '75949.7055233851'}, 'miss_distance': {'astronomical': '0.0276806438', 'lunar': '10.7677704382', 'kilometers': '4140965.352708706', 'miles': '2573076.5550279028'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54500502?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0292519604,0.0654093719,29.2519603854,65.4093718968,0.0181763199,0.0406434868,95.9710017107,214.5976836939,
2413577,2413577,413577 (2005 UL5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2413577,20.34,True,"[{'close_approach_date': '2024-11-12', 'close_approach_date_full': '2024-Nov-12 01:35', 'epoch_date_close_approach': 1731375300000, 'relative_velocity': {'kilometers_per_second': '13.113236539', 'kilometers_per_hour': '47207.6515405156', 'miles_per_hour': '29332.9988141609'}, 'miss_distance': {'astronomical': '0.3115751825', 'lunar': '121.2027459925', 'kilometers': '46610983.646861275', 'miles': '28962722.218884595'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/2413577?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.2272767323,0.5082062231,227.2767322847,508.2062230927,0.1412231704,0.315784609,745.6585943491,1667.3433049715,
2488693,2488693,488693 (2003 WW87),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2488693,17.14,False,"[{'close_approach_date': '2024-11-12', 'close_approach_date_full': '2024-Nov-12 10:33', 'epoch_date_close_approach': 1731407580000, 'relative_velocity': {'kilometers_per_second': '27.0923164476', 'kilometers_per_hour': '97532.3392115245', 'miles_per_hour': '60602.8026617387'}, 'miss_distance': {'astronomical': '0.1971790786', 'lunar': '76.7026615754', 'kilometers': '29497570.167122582', 'miles': '18328940.1776003516'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/2488693?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.9920989194,2.2184006242,992.098919421,2218.4006242295,0.6164614977,1.3784498143,3254.9178187933,7278.2175039971,
3311964,3311964,(2006 AM4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3311964,21.8,True,"[{'close_approach_date': '2024-11-12', 'close_approach_date_full': '2024-Nov-12 18:21', 'epoch_date_close_approach': 1731435660000, 'relative_velocity': {'kilometers_per_second': '34.3839466317', 'kilometers_per_hour': '123782.2078742194', 'miles_per_hour': '76913.4502205115'}, 'miss_distance': {'astronomical': '0.4164266161', 'lunar': '161.9899536629', 'kilometers': '62296534.779867707', 'miles': '38709271.7394280766'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3311964?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.1160259082,0.2594418179,116.0259082094,259.4418179074,0.0720951346,0.1612096218,380.6624406898,851.1870938635,
3586027,3586027,(2011 VU5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3586027,20.25,True,"[{'close_approach_date': '2024-11-12', 'close_approach_date_full': '2024-Nov-12 15:11', 'epoch_date_close_approach': 1731424260000, 'relative_velocity': {'kilometers_per_second': '18.6733902249', 'kilometers_per_hour': '67224.2048097116', 'miles_per_hour': '41770.5065941233'}, 'miss_distance': {'astronomical': '0.0953738953', 'lunar': '37.1004452717', 'kilometers': '14267731.590483011', 'miles': '8865557.3089711118'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3586027?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.2368944994,0.5297122041,236.8944993559,529.7122040557,0.147199372,0.3291478019,777.212949267,1737.900987554,
3760886,3760886,(2016 TS55),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3760886,23.08,False,"[{'close_approach_date': '2024-11-12', 'close_approach_date_full': '2024-Nov-12 03:29', 'epoch_date_close_approach': 1731382140000, 'relative_velocity': {'kilometers_per_second': '14.9577693938', 'kilometers_per_hour': '53847.9698176663', 'miles_per_hour': '33459.0343569827'}, 'miss_distance': {'astronomical': '0.3717214664', 'lunar': '144.5996504296', 'kilometers': '55608739.606716568', 'miles': '34553668.5167139184'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3760886?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0643509521,0.1438931032,64.3509520622,143.893103228,0.0399858154,0.0894110014,211.1251775639,472.0902487946,
54016739,54016739,(2020 HU5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54016739,24.7,False,"[{'close_approach_date': '2024-11-12', 'close_approach_date_full': '2024-Nov-12 20:00', 'epoch_date_close_approach': 1731441600000, 'relative_velocity': {'kilometers_per_second': '25.123861443', 'kilometers_per_hour': '90445.9011947222', 'miles_per_hour': '56199.5656617984'}, 'miss_distance': {'astronomical': '0.3431754135', 'lunar': '133.4952358515', 'kilometers': '51338310.895969245', 'miles': '31900147.161275781'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54016739?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0305179233,0.0682401509,30.5179232594,68.2401509401,0.0189629525,0.0424024508,100.1244233463,223.8850168104,
54075983,54075983,(2020 UL3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54075983,23.24,False,"[{'close_approach_date': '2024-11-12', 'close_approach_date_full': '2024-Nov-12 12:27', 'epoch_date_close_approach': 1731414420000, 'relative_velocity': {'kilometers_per_second': '10.4609186284', 'kilometers_per_hour': '37659.3070622353', 'miles_per_hour': '23400.0288798651'}, 'miss_distance': {'astronomical': '0.0104668982', 'lunar': '4.0716233998', 'kilometers': '1565825.676226834', 'miles': '972958.9585009492'}, 'orbiting_body': 'Earth'}]",True,http://api.nasa.gov/neo/rest/v1/neo/54075983?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0597798714,0.1336718562,59.7798714231,133.6718561883,0.0371454785,0.083059815,196.1281933598,438.5559726568,http://api.nasa.gov/neo/rest/v1/neo/sentry/54075983?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC
54087747,54087747,(2020 VE3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54087747,23.3,False,"[{'close_approach_date': '2024-11-12', 'close_approach_date_full': '2024-Nov-12 20:08', 'epoch_date_close_approach': 1731442080000, 'relative_velocity': {'kilometers_per_second': '2.2410829397', 'kilometers_per_hour': '8067.8985829185', 'miles_per_hour': '5013.078427814'}, 'miss_distance': {'astronomical': '0.3732060624', 'lunar': '145.1771582736', 'kilometers': '55830832.006127088', 'miles': '34691670.3344782944'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54087747?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.058150704,0.130028927,58.1507039646,130.0289270043,0.0361331611,0.0807962044,190.7831555951,426.6041048727,
54203035,54203035,(2021 TN3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54203035,25.26,False,"[{'close_approach_date': '2024-11-12', 'close_approach_date_full': '2024-Nov-12 22:54', 'epoch_date_close_approach': 1731452040000, 'relative_velocity': {'kilometers_per_second': '9.2725406876', 'kilometers_per_hour': '33381.1464753183', 'miles_per_hour': '20741.7462640665'}, 'miss_distance': {'astronomical': '0.1254671052', 'lunar': '48.8067039228', 'kilometers': '18769611.692985924', 'miles': '11662895.8903527912'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54203035?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0235806068,0.0527278398,23.5806068,52.7278397554,0.0146523052,0.0327635505,77.3641980136,172.9916057832,
54239843,54239843,(2022 BK1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54239843,23.38,False,"[{'close_approach_date': '2024-11-12', 'close_approach_date_full': '2024-Nov-12 06:18', 'epoch_date_close_approach': 1731392280000, 'relative_velocity': {'kilometers_per_second': '16.5706490464', 'kilometers_per_hour': '59654.3365670288', 'miles_per_hour': '37066.8848518852'}, 'miss_distance': {'astronomical': '0.4188416046', 'lunar': '162.9293841894', 'kilometers': '62657811.915542202', 'miles': '38933758.9419263076'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54239843?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0560473362,0.1253256538,56.0473362252,125.3256537574,0.0348261894,0.0778737268,183.8823425812,411.1734178734,
54308041,54308041,(2022 SA11),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54308041,28.73,False,"[{'close_approach_date': '2024-11-12', 'close_approach_date_full': '2024-Nov-12 03:45', 'epoch_date_close_approach': 1731383100000, 'relative_velocity': {'kilometers_per_second': '4.9986583658', 'kilometers_per_hour': '17995.1701167322', 'miles_per_hour': '11181.4988983662'}, 'miss_distance': {'astronomical': '0.4884312208', 'lunar': '189.9997448912', 'kilometers': '73068270.273179696', 'miles': '45402517.8050279648'}, 'orbiting_body': 'Earth'}]",True,http://api.nasa.gov/neo/rest/v1/neo/54308041?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.004770402,0.0106669431,4.7704019801,10.6669431075,0.0029641894,0.0066281291,15.6509256325,34.996533625,http://api.nasa.gov/neo/rest/v1/neo/sentry/54308041?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC
54381665,54381665,(2023 RF4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54381665,25.26,False,"[{'close_approach_date': '2024-11-12', 'close_approach_date_full': '2024-Nov-12 14:31', 'epoch_date_close_approach': 1731421860000, 'relative_velocity': {'kilometers_per_second': '8.7910744051', 'kilometers_per_hour': '31647.8678585029', 'miles_per_hour': '19664.754336857'}, 'miss_distance': {'astronomical': '0.2990058463', 'lunar': '116.3132742107', 'kilometers': '44730637.724027381', 'miles': '27794329.4415286178'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54381665?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0235806068,0.0527278398,23.5806068,52.7278397554,0.0146523052,0.0327635505,77.3641980136,172.9916057832,
54495997,54495997,(2024 UZ3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54495997,22.679,False,"[{'close_approach_date': '2024-11-12', 'close_approach_date_full': '2024-Nov-12 17:20', 'epoch_date_close_approach': 1731432000000, 'relative_velocity': {'kilometers_per_second': '13.4975141264', 'kilometers_per_hour': '48591.0508549414', 'miles_per_hour': '30192.5893492829'}, 'miss_distance': {'astronomical': '0.1958809214', 'lunar': '76.1976784246', 'kilometers': '29303368.615077418', 'miles': '18208268.9287596484'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54495997?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.077402498,0.1730772471,77.4024979595,173.0772470656,0.0480956676,0.1075451821,253.9452114053,567.8387552628,
54497934,54497934,(2024 VH1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54497934,26.577,False,"[{'close_approach_date': '2024-11-12', 'close_approach_date_full': '2024-Nov-12 08:11', 'epoch_date_close_approach': 1731399060000, 'relative_velocity': {'kilometers_per_second': '10.0226272925', 'kilometers_per_hour': '36081.4582528704', 'miles_per_hour': '22419.6149905127'}, 'miss_distance': {'astronomical': '0.0034120205', 'lunar': '1.3272759745', 'kilometers': '510430.999196335', 'miles': '317167.115666023'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54497934?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0128574539,0.028750141,12.8574539225,28.7501409883,0.007989249,0.0178645039,42.1832491271,94.32461256,
54499265,54499265,(2024 VN2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54499265,25.069,False,"[{'close_approach_date': '2024-11-12', 'close_approach_date_full': '2024-Nov-12 20:19', 'epoch_date_close_approach': 1731442740000, 'relative_velocity': {'kilometers_per_second': '18.5166297143', 'kilometers_per_hour': '66659.8669714948', 'miles_per_hour': '41419.8490079268'}, 'miss_distance': {'astronomical': '0.0672150534', 'lunar': '26.1466557726', 'kilometers': '10055228.820576258', 'miles': '6248029.4641300404'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54499265?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0257486804,0.0575757997,25.748680395,57.5757996942,0.0159994833,0.0357759322,84.4773005872,188.8969866688,
54500499,54500499,(2024 WU2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54500499,23.382,False,"[{'close_approach_date': '2024-11-12', 'close_approach_date_full': '2024-Nov-12 22:53', 'epoch_date_close_approach': 1731451980000, 'relative_velocity': {'kilometers_per_second': '12.255617785', 'kilometers_per_hour': '44120.2240260713', 'miles_per_hour': '27414.5914233108'}, 'miss_distance': {'astronomical': '0.1374807198', 'lunar': '53.4800000022', 'kilometers': '20566822.848146826', 'miles': '12779631.1184691588'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54500499?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0559957385,0.1252102777,55.9957384862,125.2102777053,0.034794128,0.0778020355,183.7130586549,410.7948875068,
2343158,2343158,343158 Marsyas (2009 HC82),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2343158,16.0,False,"[{'close_approach_date': '2024-11-11', 'close_approach_date_full': '2024-Nov-11 13:50', 'epoch_date_close_approach': 1731333000000, 'relative_velocity': {'kilometers_per_second': '78.6574289474', 'kilometers_per_hour': '283166.7442105946', 'miles_per_hour': '175948.8028124109'}, 'miss_distance': {'astronomical': '0.4867495274', 'lunar': '189.3455661586', 'kilometers': '72816692.522546638', 'miles': '45246194.6395860844'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/2343158?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,1.6770846216,3.750075218,1677.0846216284,3750.0752179805,1.0420917484,2.3301879883,5502.2463100232,12303.3967781592,
